覆核狀態,SI代碼,SI名稱,開始受理贖回日,固定配息率,固定配息期間,浮動配息率,幣轉,連結標的,CNR分配率,銀行收益率,計績檔次,股債類型,保本率,最低申購金額,申購單位金額
已覆核,WMSDJS0134,保本型匯率牛熊商品~１年期人民幣,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0135,保本型匯率牛熊商品~１年期人民幣,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0136,保本型匯率牛熊商品~１年期人民幣,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0137,保本型匯率牛熊商品~１年期人民幣,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0138,保本型匯率牛熊商品~１年期人民幣,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0139,保本型匯率牛熊商品~１年期人民幣,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0140,保本型匯率牛熊商品~１年期人民幣,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0141,保本型匯率牛熊商品~１年期人民幣,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0142,保本型匯率牛熊商品~１年期人民幣,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0143,保本型匯率牛熊商品~１年期人民幣,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0144,保本型匯率牛熊商品~１年期人民幣,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0145,保本型匯率牛熊商品~１年期美元計,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0146,保本型匯率牛熊商品~１年期美元計,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0147,保本型匯率牛熊商品~１年期南非幣,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0148,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0149,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0150,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0151,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0152,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0153,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0154,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0155,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0156,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0157,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0158,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0159,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0160,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0161,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0162,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0163,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0164,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0165,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0166,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0167,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0168,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0169,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0170,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0171,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0172,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0173,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0174,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0175,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0176,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0177,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0178,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0179,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0180,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0181,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0182,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0183,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0184,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0185,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0186,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0187,觸及生效型匯率牛熊商品~１個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0188,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0189,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0190,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0191,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0192,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0193,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0194,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0195,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0196,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0197,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0198,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0199,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0200,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0201,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0202,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0203,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0204,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0205,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0206,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0207,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0208,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0209,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0210,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0211,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0212,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0213,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0214,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0215,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0216,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0217,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0218,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0219,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0220,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0221,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0222,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0223,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0224,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0225,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0226,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0227,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0228,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0229,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0230,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0231,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0232,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0233,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0234,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0235,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0236,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0237,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0238,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0239,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0240,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0241,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0242,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0243,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0244,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0245,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0246,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0247,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0248,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0249,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0250,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0251,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0252,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0253,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0254,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0255,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0256,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0257,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0258,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0259,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0260,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0261,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0262,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0263,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0264,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0265,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0266,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0267,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0268,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0269,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0270,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0271,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0272,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0273,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0274,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0275,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0276,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0277,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0278,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0279,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0280,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0281,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0282,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0283,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0284,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0285,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0286,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0287,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0288,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0289,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0290,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0291,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0292,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0293,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0294,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0295,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0296,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0297,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0298,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0299,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0300,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0301,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0302,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0303,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0304,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0305,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0306,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0307,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0308,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0309,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0310,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0311,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0312,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0313,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0314,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0315,觸及生效型匯率牛熊商品~３個月期,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0316,保守型觸及生效匯率牛熊商品~１年,"=""""",,"=""""",,,,,,,,100,0,0
已覆核,WMSDJS0317,保守型觸及生效匯率牛熊商品~１年,"=""""",,"=""""",,,,,,,,100,0,0
已覆核,WMSDJS0318,保守型觸及生效匯率牛熊商品~１年,"=""""",,"=""""",,,,,,,,100,0,0
已覆核,WMSDJS0319,觸及生效型 １年期人民幣計價ＵＳ,"=""""",,"=""""",,,,,,,,100,0,0
已覆核,WMSDJS0320,觸及生效型 １年期美元計價ＵＳＤ,"=""""",,"=""""",,,,,,,,100,0,0
已覆核,WMSDJS0321,觸及生效型 ３個月期新台幣計價Ｕ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0322,觸及生效型１個月期美元計價ＵＳＤ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0323,觸及生效型１個月期美元計價ＵＳＤ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0324,觸及生效型１個月期美元計價ＵＳＤ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0325,觸及生效型 ３個月期美元計價ＵＳ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0326,觸及生效型 ３個月期美元計價ＵＳ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0327,觸及生效型 ３個月期南非幣計價Ｕ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0328,觸及生效型 ３個月期南非幣計價Ｕ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0329,自動停損型 ７天期人民幣計價ＵＳ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0330,自動停損型 ３個月期人民幣計價Ｕ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0331,自動停損型 ３個月期人民幣計價Ｕ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0332,自動停損型 ７天期新台幣計價ＧＢ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0333,自動停損型 ７天期新台幣計價ＥＵ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0334,自動停損型 ７天期新台幣計價ＧＢ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0335,自動停損型 ２個月期新台幣計價Ｇ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0336,自動停損型 ３個月期新台幣計價Ｅ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0337,自動停損型 ３個月期新台幣計價Ｇ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0338,自動停損型 ３個月期新台幣計價Ｇ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0339,自動停損型 ３個月期新台幣計價Ｇ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0340,自動停損型 ３個月期新台幣計價Ｇ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0341,自動停損型 ３個月期新台幣計價Ｇ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0342,自動停損型 ３個月期新台幣計價Ｇ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0343,自動停損型 ３個月期新台幣計價Ｕ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0344,自動停損型 ７天期美元計價ＧＢＰ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0345,自動停損型 ７天期美元計價ＧＢＰ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0346,自動停損型 １個月期美元計價ＵＳ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0347,自動停損型 ２個月期美元計價ＧＢ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0348,自動停損型 ３個月期美元計價ＡＵ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0349,自動停損型 ３個月期美元計價ＧＢ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0350,自動停損型 ３個月期美元計價ＧＢ,"=""""",,"=""""",,,,,,,,0,0,0
已覆核,WMSDJS0351,自動停損型 ３個月期美元計價ＧＢ,"=""""",,"=""""",,,,,,,,0,0,0
